Date,ProductID,SalesChannel,PromotionType,UnitsSold,Holiday
2023-04-03,P010,Retail,None,21,Easter
2023-04-03,P010,Retail,Bundle,14,Easter
2023-04-03,P010,Wholesale,None,9,Easter
2023-04-03,P010,Wholesale,Bundle,18,Easter
2023-04-03,P011,Online,None,61,Easter
2023-04-03,P011,Online,Bundle,13,Easter
2023-04-03,P011,Retail,None,53,Easter
2023-04-03,P011,Retail,Bundle,13,Easter
2023-04-03,P011,Wholesale,None,10,Easter
2023-04-03,P011,Wholesale,Bundle,53,Easter
2023-04-03,P012,Online,None,62,Easter
2023-04-03,P012,Online,Bundle,26,Easter
2023-04-03,P012,Retail,None,25,Easter
2023-04-03,P012,Retail,Bundle,42,Easter
2023-04-03,P012,Wholesale,None,35,Easter
2023-04-03,P012,Wholesale,Bundle,8,Easter
2023-04-03,P013,Online,None,51,Easter
2023-04-03,P013,Online,Bundle,20,Easter
2023-04-03,P013,Retail,None,31,Easter
2023-04-03,P013,Retail,Bundle,16,Easter
2023-04-03,P013,Wholesale,None,29,Easter
2023-04-03,P013,Wholesale,Bundle,26,Easter
2023-04-03,P014,Online,None,13,Easter
2023-04-03,P014,Online,Bundle,21,Easter
2023-04-03,P014,Retail,None,34,Easter
2023-04-03,P014,Retail,Bundle,35,Easter
2023-04-03,P014,Wholesale,None,56,Easter
2023-04-03,P014,Wholesale,Bundle,3,Easter
2023-04-04,P001,Online,None,1,Easter
2023-04-04,P001,Online,Bundle,1,Easter
2023-04-04,P001,Retail,None,56,Easter
2023-04-04,P001,Retail,Bundle,64,Easter
2023-04-04,P001,Wholesale,None,22,Easter
2023-04-04,P001,Wholesale,Bundle,17,Easter
2023-04-04,P002,Online,None,29,Easter
2023-04-04,P002,Online,Bundle,20,Easter
2023-04-04,P002,Retail,None,17,Easter
2023-04-04,P002,Retail,Bundle,49,Easter
2023-04-04,P002,Wholesale,None,23,Easter
2023-04-04,P002,Wholesale,Bundle,13,Easter
2023-04-04,P003,Online,None,4,Easter
2023-04-04,P003,Online,Bundle,48,Easter
2023-04-04,P003,Retail,None,52,Easter
2023-04-04,P003,Retail,Bundle,29,Easter
2023-04-04,P003,Wholesale,None,58,Easter
2023-04-04,P003,Wholesale,Bundle,12,Easter
2023-04-04,P004,Online,None,56,Easter
2023-04-04,P004,Online,Bundle,9,Easter
2023-04-04,P004,Retail,None,18,Easter
2023-04-04,P004,Retail,Bundle,0,Easter
2023-04-04,P004,Wholesale,None,1,Easter
2023-04-04,P004,Wholesale,Bundle,64,Easter
2023-04-04,P005,Online,None,22,Easter
2023-04-04,P005,Online,Bundle,44,Easter
2023-04-04,P005,Retail,None,64,Easter
2023-04-04,P005,Retail,Bundle,30,Easter
2023-04-04,P005,Wholesale,None,38,Easter
2023-04-04,P005,Wholesale,Bundle,40,Easter
2023-04-04,P006,Online,None,52,Easter
2023-04-04,P006,Online,Bundle,43,Easter
2023-04-04,P006,Retail,None,49,Easter
2023-04-04,P006,Retail,Bundle,36,Easter
2023-04-04,P006,Wholesale,None,20,Easter
2023-04-04,P006,Wholesale,Bundle,12,Easter
2023-04-04,P007,Online,None,60,Easter
2023-04-04,P007,Online,Bundle,12,Easter
2023-04-04,P007,Retail,None,32,Easter
2023-04-04,P007,Retail,Bundle,36,Easter
2023-04-04,P007,Wholesale,None,55,Easter
2023-04-04,P007,Wholesale,Bundle,0,Easter
2023-04-04,P008,Online,None,13,Easter
2023-04-04,P008,Online,Bundle,65,Easter
2023-04-04,P008,Retail,None,10,Easter
2023-04-04,P008,Retail,Bundle,52,Easter
2023-04-04,P008,Wholesale,None,44,Easter
2023-04-04,P008,Wholesale,Bundle,34,Easter
2023-04-04,P009,Online,None,39,Easter
2023-04-04,P009,Online,Bundle,12,Easter
2023-04-04,P009,Retail,None,22,Easter
2023-04-04,P009,Retail,Bundle,30,Easter
2023-04-04,P009,Wholesale,None,39,Easter
2023-04-04,P009,Wholesale,Bundle,61,Easter
2023-04-04,P010,Online,None,26,Easter
2023-04-04,P010,Online,Bundle,62,Easter
2023-04-04,P010,Retail,None,49,Easter
2023-04-04,P010,Retail,Bundle,64,Easter
2023-04-04,P010,Wholesale,None,49,Easter
2023-04-04,P010,Wholesale,Bundle,39,Easter
2023-04-04,P011,Online,None,39,Easter
2023-04-04,P011,Online,Bundle,39,Easter
2023-04-04,P011,Retail,None,64,Easter
2023-04-04,P011,Retail,Bundle,64,Easter
2023-04-04,P011,Wholesale,None,56,Easter
2023-04-04,P011,Wholesale,Bundle,6,Easter
2023-04-04,P012,Online,None,52,Easter
2023-04-04,P012,Online,Bundle,34,Easter
2023-04-04,P012,Retail,None,56,Easter
2023-04-04,P012,Retail,Bundle,5,Easter
2023-04-04,P012,Wholesale,None,29,Easter
2023-04-04,P012,Wholesale,Bundle,62,Easter
2023-04-04,P013,Online,None,16,Easter
2023-04-04,P013,Online,Bundle,49,Easter
2023-04-04,P013,Retail,None,9,Easter
2023-04-04,P013,Retail,Bundle,10,Easter
2023-04-04,P013,Wholesale,None,57,Easter
2023-04-04,P013,Wholesale,Bundle,8,Easter
2023-04-04,P014,Online,None,30,Easter
2023-04-04,P014,Online,Bundle,57,Easter
2023-04-04,P014,Retail,None,13,Easter
2023-04-04,P014,Retail,Bundle,13,Easter
2023-04-04,P014,Wholesale,None,13,Easter
2023-04-04,P014,Wholesale,Bundle,35,Easter
2023-04-05,P001,Online,None,30,Easter
2023-04-05,P001,Online,Bundle,55,Easter
2023-04-05,P001,Retail,None,3,Easter
2023-04-05,P001,Retail,Bundle,38,Easter
2023-04-05,P001,Wholesale,None,39,Easter
2023-04-05,P001,Wholesale,Bundle,18,Easter
2023-04-05,P002,Online,None,56,Easter
2023-04-05,P002,Online,Bundle,31,Easter
2023-04-05,P002,Retail,None,64,Easter
2023-04-05,P002,Retail,Bundle,53,Easter
2023-04-05,P002,Wholesale,None,22,Easter
2023-04-05,P002,Wholesale,Bundle,62,Easter
2023-04-05,P003,Online,None,22,Easter
2023-04-05,P003,Online,Bundle,55,Easter
2023-04-05,P003,Retail,None,38,Easter
2023-04-05,P003,Retail,Bundle,3,Easter
2023-04-05,P003,Wholesale,None,65,Easter
2023-04-05,P003,Wholesale,Bundle,22,Easter
2023-04-05,P004,Online,None,61,Easter
2023-04-05,P004,Online,Bundle,21,Easter
2023-04-05,P004,Retail,None,61,Easter
2023-04-05,P004,Retail,Bundle,49,Easter
2023-04-05,P004,Wholesale,None,3,Easter
2023-04-05,P004,Wholesale,Bundle,26,Easter
2023-04-05,P005,Online,None,4,Easter
2023-04-05,P005,Online,Bundle,23,Easter
2023-04-05,P005,Retail,None,3,Easter
2023-04-05,P005,Retail,Bundle,10,Easter
2023-04-05,P005,Wholesale,None,34,Easter
2023-04-05,P005,Wholesale,Bundle,43,Easter
2023-04-05,P006,Online,None,35,Easter
2023-04-05,P006,Online,Bundle,52,Easter
2023-04-05,P006,Retail,None,58,Easter
2023-04-05,P006,Retail,Bundle,21,Easter
2023-04-05,P006,Wholesale,None,1,Easter
2023-04-05,P006,Wholesale,Bundle,10,Easter
2023-04-05,P007,Online,None,38,Easter
2023-04-05,P007,Online,Bundle,55,Easter
2023-04-05,P007,Retail,None,34,Easter
2023-04-05,P007,Retail,Bundle,26,Easter
2023-04-05,P007,Wholesale,None,49,Easter
2023-04-05,P007,Wholesale,Bundle,30,Easter
2023-04-05,P008,Online,None,26,Easter
2023-04-05,P008,Online,Bundle,36,Easter
2023-04-05,P008,Retail,None,36,Easter
2023-04-05,P008,Retail,Bundle,0,Easter
2023-04-05,P008,Wholesale,None,40,Easter
2023-04-05,P008,Wholesale,Bundle,16,Easter
2023-04-05,P009,Online,None,48,Easter
2023-04-05,P009,Online,Bundle,17,Easter
2023-04-05,P009,Retail,None,22,Easter
2023-04-05,P009,Retail,Bundle,62,Easter
2023-04-05,P009,Wholesale,None,46,Easter
2023-04-05,P009,Wholesale,Bundle,14,Easter
2023-04-05,P010,Online,None,18,Easter
2023-04-05,P010,Online,Bundle,22,Easter
2023-04-05,P010,Retail,None,60,Easter
2023-04-05,P010,Retail,Bundle,9,Easter
2023-04-05,P010,Wholesale,None,36,Easter
2023-04-05,P010,Wholesale,Bundle,6,Easter
2023-04-05,P011,Online,None,30,Easter
2023-04-05,P011,Online,Bundle,8,Easter
2023-04-05,P011,Retail,None,51,Easter
2023-04-05,P011,Retail,Bundle,21,Easter
2023-04-05,P011,Wholesale,None,39,Easter
2023-04-05,P011,Wholesale,Bundle,27,Easter
2023-04-05,P012,Online,None,3,Easter
2023-04-05,P012,Online,Bundle,56,Easter
2023-04-05,P012,Retail,None,40,Easter
2023-04-05,P012,Retail,Bundle,14,Easter
2023-04-05,P012,Wholesale,None,65,Easter
2023-04-05,P012,Wholesale,Bundle,8,Easter
2023-04-05,P013,Online,None,32,Easter
2023-04-05,P013,Online,Bundle,16,Easter
2023-04-05,P013,Retail,None,52,Easter
2023-04-05,P013,Retail,Bundle,40,Easter
2023-04-05,P013,Wholesale,None,27,Easter
2023-04-05,P013,Wholesale,Bundle,18,Easter
2023-04-05,P014,Online,None,36,Easter
2023-04-05,P014,Online,Bundle,14,Easter
2023-04-05,P014,Retail,None,26,Easter
2023-04-05,P014,Retail,Bundle,29,Easter
2023-04-05,P014,Wholesale,None,52,Easter
2023-04-05,P014,Wholesale,Bundle,49,Easter
2023-04-06,P001,Online,None,20,Easter
2023-04-06,P001,Online,Bundle,40,Easter
2023-04-06,P001,Retail,None,30,Easter
2023-04-06,P001,Retail,Bundle,44,Easter
2023-04-06,P001,Wholesale,None,26,Easter
2023-04-06,P001,Wholesale,Bundle,47,Easter
2023-04-06,P002,Online,None,58,Easter
2023-04-06,P002,Online,Bundle,3,Easter
2023-04-06,P002,Retail,None,8,Easter
2023-04-06,P002,Retail,Bundle,1,Easter
2023-04-06,P002,Wholesale,None,48,Easter
2023-04-06,P002,Wholesale,Bundle,55,Easter
2023-04-06,P003,Online,None,26,Easter
2023-04-06,P003,Online,Bundle,57,Easter
2023-04-06,P003,Retail,None,44,Easter
2023-04-06,P003,Retail,Bundle,57,Easter
2023-04-06,P003,Wholesale,None,38,Easter
2023-04-06,P003,Wholesale,Bundle,4,Easter
2023-04-06,P004,Online,None,49,Easter
2023-04-06,P004,Online,Bundle,14,Easter
2023-04-06,P004,Retail,None,46,Easter
2023-04-06,P004,Retail,Bundle,1,Easter
2023-04-06,P004,Wholesale,None,35,Easter
2023-04-06,P004,Wholesale,Bundle,46,Easter
2023-04-06,P005,Online,None,21,Easter
2023-04-06,P005,Online,Bundle,9,Easter
2023-04-06,P005,Retail,None,21,Easter
2023-04-06,P005,Retail,Bundle,12,Easter
2023-04-06,P005,Wholesale,None,6,Easter
2023-04-06,P005,Wholesale,Bundle,23,Easter
2023-04-06,P006,Online,None,21,Easter
2023-04-06,P006,Online,Bundle,21,Easter
2023-04-06,P006,Retail,None,56,Easter
2023-04-06,P006,Retail,Bundle,60,Easter
2023-04-06,P006,Wholesale,None,61,Easter
2023-04-06,P006,Wholesale,Bundle,4,Easter
2023-04-06,P007,Online,None,32,Easter
2023-04-06,P007,Online,Bundle,38,Easter
2023-04-06,P007,Retail,None,9,Easter
2023-04-06,P007,Retail,Bundle,48,Easter
2023-04-06,P007,Wholesale,None,10,Easter
2023-04-06,P007,Wholesale,Bundle,42,Easter
2023-04-06,P008,Online,None,43,Easter
2023-04-06,P008,Online,Bundle,13,Easter
2023-04-06,P008,Retail,None,40,Easter
2023-04-06,P008,Retail,Bundle,27,Easter
2023-04-06,P008,Wholesale,None,27,Easter
2023-04-06,P008,Wholesale,Bundle,31,Easter
2023-04-06,P009,Online,None,58,Easter
2023-04-06,P009,Online,Bundle,39,Easter
2023-04-06,P009,Retail,None,30,Easter
2023-04-06,P009,Retail,Bundle,38,Easter
2023-04-06,P009,Wholesale,None,13,Easter
2023-04-06,P009,Wholesale,Bundle,61,Easter
2023-04-06,P010,Online,None,55,Easter
2023-04-06,P010,Online,Bundle,14,Easter
2023-04-06,P010,Retail,None,0,Easter
2023-04-06,P010,Retail,Bundle,31,Easter
2023-04-06,P010,Wholesale,None,29,Easter
2023-04-06,P010,Wholesale,Bundle,32,Easter
2023-04-06,P011,Online,None,20,Easter
2023-04-06,P011,Online,Bundle,20,Easter
2023-04-06,P011,Retail,None,6,Easter
2023-04-06,P011,Retail,Bundle,3,Easter
2023-04-06,P011,Wholesale,None,4,Easter
2023-04-06,P011,Wholesale,Bundle,31,Easter
2023-04-06,P012,Online,None,65,Easter
2023-04-06,P012,Online,Bundle,40,Easter
2023-04-06,P012,Retail,None,61,Easter
2023-04-06,P012,Retail,Bundle,8,Easter
2023-04-06,P012,Wholesale,None,31,Easter
2023-04-06,P012,Wholesale,Bundle,27,Easter
2023-04-06,P013,Online,None,51,Easter
2023-04-06,P013,Online,Bundle,35,Easter
2023-04-06,P013,Retail,None,6,Easter
2023-04-06,P013,Retail,Bundle,22,Easter
2023-04-06,P013,Wholesale,None,9,Easter
2023-04-06,P013,Wholesale,Bundle,55,Easter
2023-04-06,P014,Online,None,6,Easter
2023-04-06,P014,Online,Bundle,21,Easter
2023-04-06,P014,Retail,None,42,Easter
2023-04-06,P014,Retail,Bundle,22,Easter
2023-04-06,P014,Wholesale,None,22,Easter
2023-04-06,P014,Wholesale,Bundle,65,Easter
2023-04-07,P001,Online,None,9,Easter
2023-04-07,P001,Online,Bundle,53,Easter
2023-04-07,P001,Retail,None,4,Easter
2023-04-07,P001,Retail,Bundle,64,Easter
2023-04-07,P001,Wholesale,None,65,Easter
2023-04-07,P001,Wholesale,Bundle,20,Easter
2023-04-07,P002,Online,None,48,Easter
2023-04-07,P002,Online,Bundle,1,Easter
2023-04-07,P002,Retail,None,3,Easter
2023-04-07,P002,Retail,Bundle,65,Easter
2023-04-07,P002,Wholesale,None,64,Easter
2023-04-07,P002,Wholesale,Bundle,39,Easter
2023-04-07,P003,Online,None,6,Easter
2023-04-07,P003,Online,Bundle,18,Easter
2023-04-07,P003,Retail,None,65,Easter
2023-04-07,P003,Retail,Bundle,27,Easter
2023-04-07,P003,Wholesale,None,10,Easter
2023-04-07,P003,Wholesale,Bundle,32,Easter
2023-04-07,P004,Online,None,64,Easter
2023-04-07,P004,Online,Bundle,25,Easter
2023-04-07,P004,Retail,None,10,Easter
2023-04-07,P004,Retail,Bundle,58,Easter
2023-04-07,P004,Wholesale,None,36,Easter
2023-04-07,P004,Wholesale,Bundle,17,Easter
2023-04-07,P005,Online,None,46,Easter
2023-04-07,P005,Online,Bundle,29,Easter
2023-04-07,P005,Retail,None,65,Easter
2023-04-07,P005,Retail,Bundle,22,Easter
2023-04-07,P005,Wholesale,None,35,Easter
2023-04-07,P005,Wholesale,Bundle,23,Easter
2023-04-07,P006,Online,None,40,Easter
2023-04-07,P006,Online,Bundle,52,Easter
2023-04-07,P006,Retail,None,34,Easter
2023-04-07,P006,Retail,Bundle,20,Easter
2023-04-07,P006,Wholesale,None,25,Easter
2023-04-07,P006,Wholesale,Bundle,51,Easter
2023-04-07,P007,Online,None,27,Easter
2023-04-07,P007,Online,Bundle,25,Easter
2023-04-07,P007,Retail,None,25,Easter
2023-04-07,P007,Retail,Bundle,27,Easter
2023-04-07,P007,Wholesale,None,34,Easter
2023-04-07,P007,Wholesale,Bundle,8,Easter
2023-04-07,P008,Online,None,4,Easter
2023-04-07,P008,Online,Bundle,13,Easter
2023-04-07,P008,Retail,None,27,Easter
2023-04-07,P008,Retail,Bundle,62,Easter
2023-04-07,P008,Wholesale,None,20,Easter
2023-04-07,P008,Wholesale,Bundle,65,Easter
2023-04-07,P009,Online,None,58,Easter
2023-04-07,P009,Online,Bundle,36,Easter
2023-04-07,P009,Retail,None,23,Easter
2023-04-07,P009,Retail,Bundle,8,Easter
2023-04-07,P009,Wholesale,None,51,Easter
2023-04-07,P009,Wholesale,Bundle,1,Easter
2023-04-07,P010,Online,None,27,Easter
2023-04-07,P010,Online,Bundle,31,Easter
2023-04-07,P010,Retail,None,46,Easter
2023-04-07,P010,Retail,Bundle,25,Easter
2023-04-07,P010,Wholesale,None,58,Easter
2023-04-07,P010,Wholesale,Bundle,51,Easter
2023-04-07,P011,Online,None,64,Easter
2023-04-07,P011,Online,Bundle,40,Easter
2023-04-07,P011,Retail,None,52,Easter
2023-04-07,P011,Retail,Bundle,35,Easter
2023-04-07,P011,Wholesale,None,26,Easter
2023-04-07,P011,Wholesale,Bundle,1,Easter
2023-04-07,P012,Online,None,55,Easter
2023-04-07,P012,Online,Bundle,32,Easter
2023-04-07,P012,Retail,None,1,Easter
2023-04-07,P012,Retail,Bundle,21,Easter
2023-04-07,P012,Wholesale,None,25,Easter
2023-04-07,P012,Wholesale,Bundle,32,Easter
2023-04-07,P013,Online,None,53,Easter
2023-04-07,P013,Online,Bundle,43,Easter
2023-04-07,P013,Retail,None,60,Easter
2023-04-07,P013,Retail,Bundle,5,Easter
2023-04-07,P013,Wholesale,None,12,Easter
2023-04-07,P013,Wholesale,Bundle,49,Easter
2023-04-07,P014,Online,None,25,Easter
2023-04-07,P014,Online,Bundle,9,Easter
2023-04-07,P014,Retail,None,55,Easter
2023-04-07,P014,Retail,Bundle,58,Easter
2023-04-07,P014,Wholesale,None,12,Easter
2023-04-07,P014,Wholesale,Bundle,42,Easter
2023-04-08,P001,Online,None,35,Easter
2023-04-08,P001,Online,Bundle,21,Easter
2023-04-08,P001,Retail,None,32,Easter
2023-04-08,P001,Retail,Bundle,43,Easter
2023-04-08,P001,Wholesale,None,44,Easter
2023-04-08,P001,Wholesale,Bundle,22,Easter
2023-04-08,P002,Online,None,12,Easter
2023-04-08,P002,Online,Bundle,46,Easter
2023-04-08,P002,Retail,None,42,Easter
2023-04-08,P002,Retail,Bundle,60,Easter
2023-04-08,P002,Wholesale,None,36,Easter
2023-04-08,P002,Wholesale,Bundle,43,Easter
2023-04-08,P003,Online,None,57,Easter
2023-04-08,P003,Online,Bundle,57,Easter
2023-04-08,P003,Retail,None,56,Easter
2023-04-08,P003,Retail,Bundle,61,Easter
2023-04-08,P003,Wholesale,None,25,Easter
2023-04-08,P003,Wholesale,Bundle,3,Easter
2023-04-08,P004,Online,None,1,Easter
2023-04-08,P004,Online,Bundle,29,Easter
2023-04-08,P004,Retail,None,18,Easter
2023-04-08,P004,Retail,Bundle,0,Easter
2023-04-08,P004,Wholesale,None,12,Easter
2023-04-08,P004,Wholesale,Bundle,56,Easter
2023-04-08,P005,Online,None,36,Easter
2023-04-08,P005,Online,Bundle,18,Easter
2023-04-08,P005,Retail,None,14,Easter
2023-04-08,P005,Retail,Bundle,6,Easter
2023-04-08,P005,Wholesale,None,49,Easter
2023-04-08,P005,Wholesale,Bundle,22,Easter
2023-04-08,P006,Online,None,40,Easter
2023-04-08,P006,Online,Bundle,34,Easter
2023-04-08,P006,Retail,None,40,Easter
2023-04-08,P006,Retail,Bundle,34,Easter
2023-04-08,P006,Wholesale,None,61,Easter
2023-04-08,P006,Wholesale,Bundle,44,Easter
2023-04-08,P007,Online,None,55,Easter
2023-04-08,P007,Online,Bundle,26,Easter
2023-04-08,P007,Retail,None,43,Easter
2023-04-08,P007,Retail,Bundle,23,Easter
2023-04-08,P007,Wholesale,None,46,Easter
2023-04-08,P007,Wholesale,Bundle,57,Easter
2023-04-08,P008,Online,None,53,Easter
2023-04-08,P008,Online,Bundle,60,Easter
2023-04-08,P008,Retail,None,10,Easter
2023-04-08,P008,Retail,Bundle,4,Easter
2023-04-08,P008,Wholesale,None,27,Easter
2023-04-08,P008,Wholesale,Bundle,56,Easter
2023-04-08,P009,Online,None,29,Easter
2023-04-08,P009,Online,Bundle,25,Easter
2023-04-08,P009,Retail,None,43,Easter
2023-04-08,P009,Retail,Bundle,35,Easter
2023-04-08,P009,Wholesale,None,60,Easter
2023-04-08,P009,Wholesale,Bundle,58,Easter
2023-04-08,P010,Online,None,0,Easter
2023-04-08,P010,Online,Bundle,0,Easter
2023-04-08,P010,Retail,None,16,Easter
2023-04-08,P010,Retail,Bundle,8,Easter
2023-04-08,P010,Wholesale,None,49,Easter
2023-04-08,P010,Wholesale,Bundle,9,Easter
2023-04-08,P011,Online,None,26,Easter
2023-04-08,P011,Online,Bundle,61,Easter
2023-04-08,P011,Retail,None,31,Easter
2023-04-08,P011,Retail,Bundle,55,Easter
2023-04-08,P011,Wholesale,None,55,Easter
2023-04-08,P011,Wholesale,Bundle,49,Easter
2023-04-08,P012,Online,None,48,Easter
2023-04-08,P012,Online,Bundle,10,Easter
2023-04-08,P012,Retail,None,55,Easter
2023-04-08,P012,Retail,Bundle,35,Easter
2023-04-08,P012,Wholesale,None,47,Easter
2023-04-08,P012,Wholesale,Bundle,23,Easter
2023-04-08,P013,Online,None,1,Easter
2023-04-08,P013,Online,Bundle,39,Easter
2023-04-08,P013,Retail,None,0,Easter
2023-04-08,P013,Retail,Bundle,36,Easter
2023-04-08,P013,Wholesale,None,31,Easter
2023-04-08,P013,Wholesale,Bundle,23,Easter
2023-04-08,P014,Online,None,38,Easter
2023-04-08,P014,Online,Bundle,51,Easter
2023-04-08,P014,Retail,None,51,Easter
2023-04-08,P014,Retail,Bundle,49,Easter
2023-04-08,P014,Wholesale,None,25,Easter
2023-04-08,P014,Wholesale,Bundle,53,Easter
2023-04-09,P001,Online,None,4,Easter
2023-04-09,P001,Online,Bundle,0,Easter
2023-04-09,P001,Retail,None,56,Easter
2023-04-09,P001,Retail,Bundle,23,Easter
2023-04-09,P001,Wholesale,None,16,Easter
2023-04-09,P001,Wholesale,Bundle,27,Easter
2023-04-09,P002,Online,None,5,Easter
2023-04-09,P002,Online,Bundle,47,Easter
2023-04-09,P002,Retail,None,53,Easter
2023-04-09,P002,Retail,Bundle,56,Easter
2023-04-09,P002,Wholesale,None,58,Easter
2023-04-09,P002,Wholesale,Bundle,26,Easter
2023-04-09,P003,Online,None,35,Easter
2023-04-09,P003,Online,Bundle,36,Easter
2023-04-09,P003,Retail,None,36,Easter
2023-04-09,P003,Retail,Bundle,51,Easter
2023-04-09,P003,Wholesale,None,26,Easter
2023-04-09,P003,Wholesale,Bundle,1,Easter
2023-04-09,P004,Online,None,42,Easter
2023-04-09,P004,Online,Bundle,10,Easter
2023-04-09,P004,Retail,None,51,Easter
2023-04-09,P004,Retail,Bundle,26,Easter
2023-04-09,P004,Wholesale,None,22,Easter
2023-04-09,P004,Wholesale,Bundle,3,Easter
2023-04-09,P005,Online,None,9,Easter
2023-04-09,P005,Online,Bundle,53,Easter
2023-04-09,P005,Retail,None,49,Easter
2023-04-09,P005,Retail,Bundle,22,Easter
2023-04-09,P005,Wholesale,None,65,Easter
2023-04-09,P005,Wholesale,Bundle,8,Easter
2023-04-09,P006,Online,None,6,Easter
2023-04-09,P006,Online,Bundle,47,Easter
2023-04-09,P006,Retail,None,32,Easter
2023-04-09,P006,Retail,Bundle,40,Easter
2023-04-09,P006,Wholesale,None,30,Easter
2023-04-09,P006,Wholesale,Bundle,56,Easter
2023-04-09,P007,Online,None,55,Easter
2023-04-09,P007,Online,Bundle,23,Easter
2023-04-09,P007,Retail,None,26,Easter
2023-04-09,P007,Retail,Bundle,18,Easter
2023-04-09,P007,Wholesale,None,42,Easter
2023-04-09,P007,Wholesale,Bundle,12,Easter
2023-04-09,P008,Online,None,46,Easter
2023-04-09,P008,Online,Bundle,12,Easter
2023-04-09,P008,Retail,None,25,Easter
2023-04-09,P008,Retail,Bundle,1,Easter
2023-04-09,P008,Wholesale,None,17,Easter
2023-04-09,P008,Wholesale,Bundle,25,Easter
2023-04-09,P009,Online,None,35,Easter
2023-04-09,P009,Online,Bundle,40,Easter
2023-04-09,P009,Retail,None,46,Easter
2023-04-09,P009,Retail,Bundle,18,Easter
2023-04-09,P009,Wholesale,None,18,Easter
2023-04-09,P009,Wholesale,Bundle,5,Easter
2023-04-09,P010,Online,None,44,Easter
2023-04-09,P010,Online,Bundle,38,Easter
2023-04-09,P010,Retail,None,60,Easter
2023-04-09,P010,Retail,Bundle,58,Easter
2023-04-09,P010,Wholesale,None,40,Easter
2023-04-09,P010,Wholesale,Bundle,49,Easter
2023-04-09,P011,Online,None,9,Easter
2023-04-09,P011,Online,Bundle,1,Easter
2023-04-09,P011,Retail,None,29,Easter
2023-04-09,P011,Retail,Bundle,61,Easter
2023-04-09,P011,Wholesale,None,16,Easter
2023-04-09,P011,Wholesale,Bundle,38,Easter
2023-04-09,P012,Online,None,65,Easter
2023-04-09,P012,Online,Bundle,20,Easter
2023-04-09,P012,Retail,None,0,Easter
2023-04-09,P012,Retail,Bundle,43,Easter
2023-04-09,P012,Wholesale,None,39,Easter
2023-04-09,P012,Wholesale,Bundle,9,Easter
2023-04-09,P013,Online,None,3,Easter
2023-04-09,P013,Online,Bundle,65,Easter
2023-04-09,P013,Retail,None,25,Easter
2023-04-09,P013,Retail,Bundle,16,Easter
2023-04-09,P013,Wholesale,None,20,Easter
2023-04-09,P013,Wholesale,Bundle,36,Easter
2023-04-09,P014,Online,None,61,Easter
2023-04-09,P014,Online,Bundle,10,Easter
2023-04-09,P014,Retail,None,0,Easter
2023-04-09,P014,Retail,Bundle,40,Easter
2023-04-09,P014,Wholesale,None,3,Easter
2023-04-09,P014,Wholesale,Bundle,47,Easter
2023-04-10,P001,Online,None,48,
2023-04-10,P001,Online,Bundle,26,
2023-04-10,P001,Retail,None,40,
2023-04-10,P001,Retail,Bundle,9,
2023-04-10,P001,Wholesale,None,50,
2023-04-10,P001,Wholesale,Bundle,13,
2023-04-10,P002,Online,None,40,
2023-04-10,P002,Online,Bundle,40,
2023-04-10,P002,Retail,None,9,
2023-04-10,P002,Retail,Bundle,32,
2023-04-10,P002,Wholesale,None,34,
2023-04-10,P002,Wholesale,Bundle,25,
2023-04-10,P003,Online,None,38,
2023-04-10,P003,Online,Bundle,8,
2023-04-10,P003,Retail,None,29,
2023-04-10,P003,Retail,Bundle,25,
2023-04-10,P003,Wholesale,None,31,
2023-04-10,P003,Wholesale,Bundle,50,
2023-04-10,P004,Online,None,22,
2023-04-10,P004,Online,Bundle,36,
2023-04-10,P004,Retail,None,4,
2023-04-10,P004,Retail,Bundle,24,
2023-04-10,P004,Wholesale,None,10,
2023-04-10,P004,Wholesale,Bundle,30,
2023-04-10,P005,Online,None,26,
2023-04-10,P005,Online,Bundle,8,
2023-04-10,P005,Retail,None,23,
2023-04-10,P005,Retail,Bundle,2,
2023-04-10,P005,Wholesale,None,31,
2023-04-10,P005,Wholesale,Bundle,8,
